dataset_id,dataset_title,sub_table,source_kind,source_label,evidence_tier,verification,date_jalali_raw,date_jalali_ym,date_status,geography_level,district_number,district_raw,area_name,floor_area_sqm,building_age_years,building_age_text,deposit_toman,deposit_toman_min,deposit_toman_max,deposit_raw,rent_toman,rent_toman_min,rent_toman_max,rent_raw,rent_is_free,amenities,flag_amount_ambiguous,notes,source_row
5,Mordad 1400 Rentals (Apartments up to 60 sqm),,image_transcription,User Image (Turn 8),C,unverified_transcription,1400/05/16 (Mordad 1400),1400-05,explicit,neighbourhood,,,دبستان، نرسیده به بیات,53,,,80000000.0,,,80 میلیون,3800000.0,,,3 میلیون و ۸۰۰ هزار,False,,False,,306
5,Mordad 1400 Rentals (Apartments up to 60 sqm),,image_transcription,User Image (Turn 8),C,unverified_transcription,1400/05/16 (Mordad 1400),1400-05,explicit,neighbourhood,,,تهران‌نو، فلکه چایچی,50,,,100000000.0,,,100 میلیون,3000000.0,,,3 میلیون,False,,False,,307
5,Mordad 1400 Rentals (Apartments up to 60 sqm),,image_transcription,User Image (Turn 8),C,unverified_transcription,1400/05/16 (Mordad 1400),1400-05,explicit,neighbourhood,,,سبلان شمالی، حیدری,50,,,140000000.0,,,140 میلیون,,,,یک میلیون و ۵۰۰,False,,False,missing_unit_in_chunk:500,308
5,Mordad 1400 Rentals (Apartments up to 60 sqm),,image_transcription,User Image (Turn 8),C,unverified_transcription,1400/05/16 (Mordad 1400),1400-05,explicit,neighbourhood,,,ایران، قاسمی,53,,,60000000.0,,,60 میلیون,3500000.0,,,3 میلیون و ۵۰۰ هزار,False,,False,,309
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,آرژانتین,70,,,30000000.0,,,۳۰ میلیون,3000000.0,,,۳ میلیون,False,,False,unit_assumed_toman_from_values,353
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,مولوی,60,,,17000000.0,,,۱۷ میلیون,,,,۱ میلیون و ۷۰۰,False,,False,missing_unit_in_chunk:700; unit_assumed_toman_from_values,354
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,شهرک پرواز,200,,,200000000.0,,,۲۰۰ میلیون,10000000.0,,,۱۰ میلیون,False,,False,unit_assumed_toman_from_values,355
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,جی,60,,,70000000.0,,,۷۰ میلیون,2000000.0,,,۲ میلیون,False,,False,unit_assumed_toman_from_values,356
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,انقلاب,100,,,,,,-,6000000.0,,,۶ میلیون,False,,False,unit_assumed_toman_from_values,357
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,ارم,60,,,200000000.0,,,۲۰۰ میلیون,5000000.0,,,۵ میلیون,False,,False,unit_assumed_toman_from_values,358
7,Fardayeeghtesad (Web Research Results),جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 1: اجاره مسکن اشتراکی در تهران (خرداد 1402),1402-03,from_sub_table_title,neighbourhood,,,باغ فیض,110,,,50000000.0,,,۵۰ میلیون,5000000.0,,,۵ میلیون,False,,False,unit_assumed_toman_from_values,359
7,Fardayeeghtesad (Web Research Results),جدول 2: اجاره مسکن در مناطق اطراف تهران (اردیبهشت 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 2: اجاره مسکن در مناطق اطراف تهران (اردیبهشت 1402),1402-02,from_sub_table_title,county,,,شمیرانات (تجریش),,15,15 سال,400000000.0,,,۴۰۰ میلیون,16000000.0,,,۱۶ میلیون,False,,False,,364
7,Fardayeeghtesad (Web Research Results),جدول 2: اجاره مسکن در مناطق اطراف تهران (اردیبهشت 1402),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 2: اجاره مسکن در مناطق اطراف تهران (اردیبهشت 1402),1402-02,from_sub_table_title,county,,,شهرری,,10,10 سال,350000000.0,,,۳۵۰ میلیون,7000000.0,,,۷ میلیون,False,,False,,365
7,Fardayeeghtesad (Web Research Results),جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,الهیه,65,,,,400000000.0,1100000000.0,۴۰۰ میلیون الی ۱ میلیارد و ۱۰۰ میلیون,,12000000.0,32000000.0,۱۲ الی ۳۲ میلیون,False,,False,,370
7,Fardayeeghtesad (Web Research Results),جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,قیطریه,65,,,,850000000.0,1400000000.0,۸۵۰ میلیون الی ۱ میلیارد و ۴۰۰ میلیون,,18000000.0,52000000.0,۱۸ الی ۵۲ میلیون,False,,False,,371
7,Fardayeeghtesad (Web Research Results),جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,دربند,65,,,,300000000.0,670000000.0,۳۰۰ الی ۶۷۰ میلیون,,5000000.0,10000000.0,۵ الی ۱۰ میلیون,False,,False,,372
7,Fardayeeghtesad (Web Research Results),جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,حکمت,65,,,,200000000.0,1600000000.0,۲۰۰ میلیون الی ۱ میلیارد و ۶۰۰ میلیون,,1200000.0,13000000.0,۱ میلیون و ۲۰۰ هزار الی ۱۳ میلیون,False,,False,,373
7,Fardayeeghtesad (Web Research Results),جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 3: اجاره آپارتمان‌های نقلی در شمال تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,تجریش,65,,,,400000000.0,500000000.0,۴۰۰ الی ۵۰۰ میلیون,,8000000.0,15000000.0,۸ الی ۱۵ میلیون,False,,False,,374
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,فرمانیه,70,,,800000000.0,,,۸۰۰,,,,-,False,,False,,379
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,نیاوران,65,,,650000000.0,,,۶۵۰,,,,-,False,,False,,380
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,آجودانیه,70,,,20000000.0,,,۲۰,20000000.0,,,۲۰ میلیون,False,,False,,381
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,ستارخان,70,,,500000000.0,,,۵۰۰,1500000.0,,,۱.۵ میلیون,False,,False,,382
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,گیشا,58,,,200000000.0,,,۲۰۰,10000000.0,,,۱۰ میلیون,False,,False,,383
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,امیرآباد,50,,,110000000.0,,,۱۱۰,10000000.0,,,۱۰ میلیون,False,,False,,384
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,میدان ولیعصر,67,,,500000000.0,,,۵۰۰,5000000.0,,,۵ میلیون,False,,False,,385
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,دردشت,55,,,200000000.0,,,۲۰۰,5500000.0,,,۵.۵ میلیون,False,,False,,386
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,نارمک جنوبی,57,,,200000000.0,,,۲۰۰,4800000.0,,,۴.۸ میلیون,False,,False,,387
7,Fardayeeghtesad (Web Research Results),جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 4: قیمت اجاره خانه در نقاط مختلف تهران (آبان 1401),1401-08,from_sub_table_title,neighbourhood,,,مجیدیه جنوبی,70,,,350000000.0,,,۳۵۰,,,,-,False,,False,,388
7,Fardayeeghtesad (Web Research Results),جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,هاشمی,57,,,200000000.0,,,۲۰۰,4000000.0,,,۴ میلیون,False,,False,,393
7,Fardayeeghtesad (Web Research Results),جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,کارون,57,,,150000000.0,,,۱۵۰,4700000.0,,,۴.۷ میلیون,False,,False,,394
7,Fardayeeghtesad (Web Research Results),جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,جیحون,53,,,150000000.0,,,۱۵۰,5000000.0,,,۵ میلیون,False,,False,,395
7,Fardayeeghtesad (Web Research Results),جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,هاشمی,55,,,300000000.0,,,۳۰۰,1000000.0,,,۱ میلیون,False,,False,,396
7,Fardayeeghtesad (Web Research Results),جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),simulated_web_research,Simulated web research from fardayeeghtesad.com.,D,unverified_simulated_source,جدول 5: اجاره خانه در اطراف میدان آزادی تهران (آذر 1401),1401-09,from_sub_table_title,neighbourhood,,,جیحون,55,,,200000000.0,,,۲۰۰,4000000.0,,,۴ میلیون,False,,False,,397
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,بریانک,61,12,12 سال,300000000.0,,,۳۰۰ میلیون,2000000.0,,,۲ میلیون,False,آسانسور,False,,408
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,جنت‌آباد,60,4,4 سال,600000000.0,,,۶۰۰ میلیون,0.0,,,رایگان,True,پارکینگ، انباری، آسانسور,False,free_of_charge_as_written,409
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,پونک,75,17,17 سال,750000000.0,,,۷۵۰ میلیون,0.0,,,رایگان,True,پارکینگ، انباری,False,free_of_charge_as_written,410
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,گمرک,40,9,9 سال,300000000.0,,,۳۰۰ میلیون,0.0,,,رایگان,True,-,False,free_of_charge_as_written,411
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,شهرک ژاندارمری,114,14,14 سال,800000000.0,,,۸۰۰ میلیون,13000000.0,,,۱۳ میلیون,False,پارکینگ، انباری، آسانسور,False,,412
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,پاسداران,95,4,4 سال,1200000000.0,,,۱/۲ میلیارد,6000000.0,,,۶ میلیون,False,پارکینگ، انباری، آسانسور,False,persian_decimal_slash:1/2,413
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,جردن,110,16,16 سال,500000000.0,,,۵۰۰ میلیون,25000000.0,,,۲۵ میلیون,False,پارکینگ، انباری، آسانسور,False,,414
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,نیاوران,110,12,12 سال,1400000000.0,,,۱/۴ میلیارد,0.0,,,رایگان,True,پارکینگ، انباری، آسانسور,False,persian_decimal_slash:1/4; free_of_charge_as_written,415
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,صادقیه,80,11,11 سال,300000000.0,,,۳۰۰ میلیون,10000000.0,,,۱۰ میلیون,False,پارکینگ، انباری,False,,416
8,ISNA Rentals (Tir 1402),,image_transcription,User Image (Turn 13),C,unverified_transcription,21 تیر 1402 (21 Tir 1402),1402-04,explicit,neighbourhood,,,سلیمانی,53,12,12 سال,250000000.0,,,۲۵۰ میلیون,3000000.0,,,۳ میلیون,False,پارکینگ، انباری,False,,417
